"","x","y","land","built_s","built_v","pop","smod_10","smod_11","smod_12","smod_13","smod_21","smod_22","smod_23","smod_30"
"289",99000,1329000,1e+06,5465.58,13669.12,7653.62391258217,0,57,41,2,0,0,0,0
"290",109000,1329000,1e+06,6917.53,26919.25,15072.6466860082,0,67,28,1,2,0,2,0
"291",119000,1329000,999963.75,1715.9,4291.38,2402.83270090259,0,89,9,1,1,0,0,0
"292",129000,1329000,1e+06,3.71,9.33,3.72529437020421,0,100,0,0,0,0,0,0
"293",139000,1329000,1e+06,1649.97,5404.31,1988.87941405736,0,95,4,1,0,0,0,0
"294",149000,1329000,1e+06,390.67,977.23,371.965740630403,0,99,1,0,0,0,0,0
"295",159000,1329000,1e+06,169.78,425.22,211.737634407356,0,100,0,0,0,0,0,0
"296",169000,1329000,1e+06,1359.39,5660.81,2256.82610100135,0,95,3,2,0,0,0,0
"297",179000,1329000,1e+06,2336.03,6986.72,2785.4338839259,0,94,5,1,0,0,0,0
"298",189000,1329000,1e+06,1032.21,2691.69,1079.82424540631,0,98,2,0,0,0,0,0
"299",199000,1329000,998127.01,1388.73,3474.64,1514.9032019116,0,92,8,0,0,0,0,0
"300",209000,1329000,1e+06,10867.98,40322.48,18325.2514357492,0,69,23,5,3,0,0,0
"301",219000,1329000,1e+06,4222.03,17356.03,7890.73945097625,0,85,12,0,0,3,0,0
"302",229000,1329000,1e+06,408.14,1021.63,427.276723155752,0,100,0,0,0,0,0,0
"303",239000,1329000,1e+06,429.94,1075.95,448.555909767747,0,98,2,0,0,0,0,0
"304",249000,1329000,998942.5,764.54,1913.56,797.749570090324,0,97,3,0,0,0,0,0
"305",259000,1329000,1e+06,2806.68,8143.22,3394.85055545904,0,85,14,1,0,0,0,0
"306",269000,1329000,1e+06,10025.67,36610.55,15262.6781567466,0,61,32,4,1,0,2,0
"307",279000,1329000,1e+06,4492.95,12078.64,5035.49919086136,0,77,21,2,0,0,0,0
"308",289000,1329000,1e+06,3523.62,8813.01,3674.081256859,0,80,20,0,0,0,0,0
"309",299000,1329000,999704.59,3003.58,9499.55,3908.44593005627,0,91,8,1,0,0,0,0
"310",309000,1329000,999291.02,224.54,561.97,234.281299769878,0,100,0,0,0,0,0,0
"311",319000,1329000,998658.29,111.97,280.26,121.245093476027,0,100,0,0,0,0,0,0
"312",329000,1329000,1e+06,106.11,265.81,175.810009898618,0,100,0,0,0,0,0,0
"313",339000,1329000,1e+06,2799.51,8309.68,5432.68204130419,0,84,14,2,0,0,0,0
"314",349000,1329000,1e+06,1675.13,6218.34,4112.27153759077,0,91,7,2,0,0,0,0
"315",359000,1329000,1e+06,4209.18,13245.8,8577.20815617032,0,86,11,0,1,0,2,0
"316",369000,1329000,999513.8,522.82,1308.42,857.240104166791,0,95,5,0,0,0,0,0
"317",89000,1319000,1e+06,2244.99,5615.15,3179.48396863602,0,84,14,2,0,0,0,0
"318",99000,1319000,1e+06,4400.36,11962.76,6698.19753111527,0,70,28,2,0,0,0,0
"319",109000,1319000,999862.16,14764.5,65669.95,36769.967610538,0,65,23,3,5,0,4,0
"320",119000,1319000,999699.79,4343.42,12385.66,6145.40306477807,0,79,18,3,0,0,0,0
"321",129000,1319000,1e+06,2657.74,7639.52,2811.47527932376,0,89,10,1,0,0,0,0
"322",139000,1319000,1e+06,3312.9,8332.76,3068.92140259035,0,83,16,1,0,0,0,0
"323",149000,1319000,1e+06,1069.97,2675.87,2738.8467961736,0,91,8,1,0,0,0,0
"324",159000,1319000,1e+06,881.8,2505.82,2856.08887398429,0,97,2,1,0,0,0,0
"325",169000,1319000,1e+06,1288.79,4490.14,1790.10868006199,0,98,1,1,0,0,0,0
"326",179000,1319000,1e+06,2150.67,6153.69,2453.32525036484,0,91,6,3,0,0,0,0
"327",189000,1319000,1e+06,3433.58,10947,4385.10957159102,0,86,13,1,0,0,0,0
"328",199000,1319000,998470.16,2505.02,8095.42,3675.54553423636,0,86,12,2,0,0,0,0
"329",209000,1319000,1e+06,3908.09,9908.41,4504.75608946383,0,78,21,1,0,0,0,0
"330",219000,1319000,1e+06,851.22,2129.8,968.291535355151,0,96,4,0,0,0,0,0
"331",229000,1319000,1e+06,97.85,245.13,103.719434080645,0,100,0,0,0,0,0,0
"332",239000,1319000,999827.91,138.8,347.59,144.907802032307,0,100,0,0,0,0,0,0
"333",249000,1319000,998674.72,579.98,1451.95,605.307638933882,0,97,3,0,0,0,0,0
"334",259000,1319000,1e+06,3466.44,8726.47,3638.0033488851,0,77,23,0,0,0,0,0
"335",269000,1319000,1e+06,11252.53,38217.32,15932.5292061921,0,62,29,9,0,0,0,0
"336",279000,1319000,1e+06,13703.75,51969.12,21665.5569209773,0,69,20,1,2,4,4,0
"337",289000,1319000,1e+06,1167.35,2920.99,1217.73997477442,0,94,6,0,0,0,0,0
"338",299000,1319000,998493.2,746.76,1941.97,809.593496397138,0,99,0,1,0,0,0,0
"339",309000,1319000,1e+06,1261.67,3155.28,1315.41380992904,0,92,8,0,0,0,0,0
"340",319000,1319000,999099.72,98.19,245.71,112.728063000366,0,100,0,0,0,0,0,0
"341",329000,1319000,1e+06,502.37,1256.43,804.105413231999,0,97,3,0,0,0,0,0
"342",339000,1319000,1e+06,243.41,609.02,402.813330465928,0,98,2,0,0,0,0,0
"343",349000,1319000,1e+06,418.41,1172.27,775.353817420081,0,96,4,0,0,0,0,0
"344",359000,1319000,1e+06,1244.1,4329.21,2756.75994521193,0,92,6,2,0,0,0,0
"345",369000,1319000,1e+06,1117.24,2794.43,1735.1027823519,0,88,12,0,0,0,0,0
"346",89000,1309000,1e+06,2300.66,5754.65,3664.14362357371,0,79,20,1,0,0,0,0
"347",99000,1309000,1e+06,6347.19,15871.91,9443.90048215725,0,60,35,5,0,0,0,0
"348",109000,1309000,1e+06,5707.32,14271.9,6968.52152510919,0,59,39,2,0,0,0,0
"349",119000,1309000,996016.96,1762.06,4802.98,1847.61292826757,0,91,9,0,0,0,0,0
"350",129000,1309000,1e+06,28872.21,166376.76,61216.4699131883,0,61,21,5,2,0,0,11
"351",139000,1309000,1e+06,4407.36,11020.31,10806.0355034899,0,66,26,8,0,0,0,0
"352",149000,1309000,1e+06,821.28,2054.86,2867.28872580081,0,84,16,0,0,0,0,0
"353",159000,1309000,1e+06,1481.17,5206.41,7232.57217404246,0,95,0,0,0,5,0,0
"354",169000,1309000,1e+06,2392.01,10305.91,4108.71354339458,0,94,4,0,1,0,1,0
"355",179000,1309000,1e+06,4105.83,12147.1,4843.43638642877,0,84,10,6,0,0,0,0
"356",189000,1309000,1e+06,1144.29,3085.33,1365.06904433109,0,92,8,0,0,0,0,0
"357",199000,1309000,998895.67,2547.42,10683.09,4856.95633749664,0,95,2,3,0,0,0,0
"358",209000,1309000,999282.66,2669.84,9122.46,4147.43203566969,0,91,7,2,0,0,0,0
"359",219000,1309000,1e+06,174.95,437.98,199.123074017465,0,100,0,0,0,0,0,0
"360",229000,1309000,999989.34,56.39,141.22,60.0633928962052,0,100,0,0,0,0,0,0
"361",239000,1309000,998571.12,163.28,409.08,182.181250035763,0,100,0,0,0,0,0,0
"362",249000,1309000,998331.54,1737.64,7461.79,3123.29677381739,0,98,1,1,0,0,0,0
"363",259000,1309000,1e+06,2330.76,5830.44,2430.66901821457,0,89,11,0,0,0,0,0
"364",269000,1309000,1e+06,7004.17,19782.6,8250.06935615372,0,63,33,4,0,0,0,0
"365",279000,1309000,1e+06,3708.16,9274.64,3887.15900519956,0,78,21,1,0,0,0,0
"366",289000,1309000,1e+06,364.76,913.21,380.710762735456,0,100,0,0,0,0,0,0
"367",299000,1309000,998395.53,33.44,83.81,34.9397938512266,0,100,0,0,0,0,0,0
"368",309000,1309000,1e+06,3.49,8.76,3.65198181942105,0,100,0,0,0,0,0,0
"369",319000,1309000,1e+06,11.5,28.82,19.0619030930102,0,100,0,0,0,0,0,0
"370",329000,1309000,1e+06,1736.57,5433.78,3589.74172741361,0,95,1,4,0,0,0,0
"371",339000,1309000,1e+06,1.08,2.71,1.89091181755066,0,100,0,0,0,0,0,0
"372",349000,1309000,1e+06,5.84,14.68,10.2345048040152,0,100,0,0,0,0,0,0
"373",359000,1309000,1e+06,899.01,2248.2,1651.66482338682,0,92,8,0,0,0,0,0
"374",369000,1309000,1e+06,1252.39,3132.9,2194.388014514,0,85,15,0,0,0,0,0
"375",379000,1309000,999967.8,2632.88,8924.78,6360.46301960572,0,89,8,0,0,3,0,0
"376",89000,1299000,1e+06,2707.61,6906.49,4397.71589516849,0,74,24,2,0,0,0,0
"377",99000,1299000,1e+06,10784.02,30281.62,19276.7107096985,0,43,47,4,4,0,2,0
"378",109000,1299000,1e+06,8887.3,22223.31,10002.9067854863,0,44,52,4,0,0,0,0
"379",119000,1299000,1e+06,7303.62,18263.58,7485.67307847925,0,69,26,5,0,0,0,0
"380",129000,1299000,999973.83,5137.07,13828.46,16113.771279918,0,77,15,3,0,5,0,0
"381",139000,1299000,1e+06,8675.89,38396.43,53577.2022854611,0,65,20,5,5,0,5,0
"382",149000,1299000,999998.99,2048.23,5122.03,7147.12372304499,0,87,7,5,0,1,0,0
"383",159000,1299000,1e+06,1733.46,4334.72,6048.53553714604,0,87,8,3,0,2,0,0
"384",169000,1299000,1e+06,5335.36,21506.79,8617.54598684237,0,82,13,0,4,0,1,0
"385",179000,1299000,1e+06,1009.61,2700.17,1102.47404000163,0,94,6,0,0,0,0,0
"386",189000,1299000,999958.32,291.39,729.25,312.109047209844,0,100,0,0,0,0,0,0
"387",199000,1299000,998043.96,753.59,1885.33,833.799803888425,0,97,3,0,0,0,0,0
"388",209000,1299000,999771.2,716.89,1793.48,826.639362182468,0,95,5,0,0,0,0,0
"389",219000,1299000,1e+06,87.4,218.8,102.403919138014,0,100,0,0,0,0,0,0
"390",229000,1299000,998921.61,43.15,108.1,59.3934746012092,0,100,0,0,0,0,0,0
"391",239000,1299000,1e+06,239.98,601.61,328.42251179181,0,100,0,0,0,0,0,0
"392",249000,1299000,998720.56,5653.88,22581.84,12394.0286352178,0,88,8,0,3,0,1,0
"393",259000,1299000,999844.08,2290.89,6649.27,2919.94603755698,0,87,12,1,0,0,0,0
"394",269000,1299000,1e+06,7877.41,29509.73,12971.8274252927,0,75,20,0,3,0,2,0
"395",279000,1299000,1e+06,3718.27,9299.04,4101.17171765398,0,75,25,0,0,0,0,0
"396",289000,1299000,999735.28,406.9,1018.23,446.158095983788,0,97,3,0,0,0,0,0
"397",299000,1299000,999679.87,2,5.04,2.19967453554272,0,100,0,0,0,0,0,0
"398",309000,1299000,1e+06,10.02,25.12,18.1476861871779,0,100,0,0,0,0,0,0
"399",319000,1299000,1e+06,117.76,295.19,219.582970391959,0,100,0,0,0,0,0,0
"400",329000,1299000,1e+06,11.43,28.68,21.3629769235849,0,100,0,0,0,0,0,0
"401",339000,1299000,1e+06,50.32,125.95,93.8168375566602,0,99,1,0,0,0,0,0
"402",349000,1299000,1e+06,394.28,986.03,715.853396885097,0,98,2,0,0,0,0,0
"403",359000,1299000,1e+06,1328.61,3322.63,2474.93960491568,0,88,10,2,0,0,0,0
"404",369000,1299000,1e+06,3416.64,9659.01,7101.38717256859,0,82,14,4,0,0,0,0
"405",89000,1289000,1e+06,6390.34,15980.91,10175.8638589904,0,52,42,6,0,0,0,0
"406",99000,1289000,1e+06,11343.95,38369.46,23635.4797320906,0,41,50,5,1,0,3,0
"407",109000,1289000,1e+06,7971.27,19934.91,10623.1221240219,0,38,59,3,0,0,0,0
"408",119000,1289000,1e+06,2852.25,7132.8,4487.7645750232,0,74,22,4,0,0,0,0
"409",129000,1289000,1e+06,6228.2,18537.85,16622.0010152864,0,75,14,7,3,0,1,0
"410",139000,1289000,999996.99,5638.89,14110.13,14625.0367360618,0,62,29,8,0,0,1,0
"411",149000,1289000,1e+06,4548.28,12728.38,13344.5966042043,0,86,10,0,1,0,3,0
"412",159000,1289000,1e+06,2794.96,6988.86,5594.54642047593,0,89,8,3,0,0,0,0
"413",169000,1289000,1e+06,4727.58,17343,6914.22871547378,0,80,15,5,0,0,0,0
"414",179000,1289000,1e+06,1789.6,4475.54,1784.28801753931,0,92,8,0,0,0,0,0
"415",189000,1289000,998630.44,812.87,2033.03,857.647901309654,0,95,5,0,0,0,0,0
"416",199000,1289000,999920.73,4142.14,13686.75,6406.03772465885,0,82,15,3,0,0,0,0
"417",209000,1289000,1e+06,192.76,482.43,225.799754789099,0,100,0,0,0,0,0,0
"418",219000,1289000,999434.49,15.66,39.25,20.3193657230586,0,100,0,0,0,0,0,0
"419",229000,1289000,998623.98,159.13,398.75,219.894649654627,0,100,0,0,0,0,0,0
"420",239000,1289000,1e+06,7809.15,39684.2,21884.2464314699,0,91,4,0,0,0,5,0
"421",249000,1289000,999636.33,2232.62,6578.92,3571.69177977275,0,88,10,1,1,0,0,0
"422",259000,1289000,1e+06,3897.64,9748.33,4299.4372916799,0,79,17,4,0,0,0,0
"423",269000,1289000,1e+06,3315.98,8319.85,3669.41552492976,0,79,21,0,0,0,0,0
"424",279000,1289000,1e+06,2975.51,7441.27,3029.17477316223,0,82,17,1,0,0,0,0
"425",289000,1289000,1e+06,430.88,1078.01,465.816882449202,0,98,2,0,0,0,0,0
"426",299000,1289000,1e+06,3736.76,10367.51,6443.61403850467,0,79,17,4,0,0,0,0
"427",309000,1289000,1e+06,1586.78,3968.97,2665.10974282026,0,93,5,2,0,0,0,0
"428",319000,1289000,1e+06,8505.62,21269.87,14907.1492894404,0,46,42,12,0,0,0,0
"429",329000,1289000,1e+06,2652.23,6632.45,4940.33738505095,0,86,10,4,0,0,0,0
"430",339000,1289000,1e+06,72.1,180.69,134.591224063188,0,100,0,0,0,0,0,0
"431",349000,1289000,1e+06,2473.5,6185.41,4546.23959539458,0,78,18,4,0,0,0,0
"432",89000,1279000,1e+06,4457.52,11149.3,7099.19254528731,0,57,42,1,0,0,0,0
"433",99000,1279000,1e+06,6051.92,15136.29,8019.39493546635,0,49,50,1,0,0,0,0
"434",109000,1279000,1e+06,12172.25,33535.84,17075.4468837623,0,20,71,3,0,6,0,0
"435",119000,1279000,999630.8,734.89,1838.15,853.65215962613,0,97,3,0,0,0,0,0
"436",129000,1279000,1e+06,5897.49,14747.14,3510.58939957107,0,77,23,0,0,0,0,0
"437",139000,1279000,1e+06,8972.08,23953.67,5698.59637329634,0,69,26,2,3,0,0,0
"438",149000,1279000,999444.2,1731.53,5733.89,1415.04236316355,0,96,3,1,0,0,0,0
"439",159000,1279000,1e+06,8306.08,30860.95,9300.77255139361,0,85,6,9,0,0,0,0
"440",169000,1279000,999441.3,9668.53,47421.49,18905.7849057969,0,80,12,0,1,3,4,0
"441",179000,1279000,999010.62,4062.83,17881.59,7128.95134817249,0,91,7,0,0,2,0,0
"442",189000,1279000,998000.83,2213.94,7654.23,3577.04054114967,0,90,7,3,0,0,0,0
"443",199000,1279000,1e+06,3398.55,9850.82,4610.64347192831,0,80,19,1,0,0,0,0
"444",209000,1279000,1e+06,921.97,2306.1,1079.36241077818,0,94,6,0,0,0,0,0
"445",219000,1279000,1e+06,929.94,2333.07,1185.32091823965,0,94,5,0,0,1,0,0
"446",229000,1279000,1e+06,2874.58,10487.48,5783.42505783588,0,96,1,0,0,3,0,0
"447",239000,1279000,1e+06,15037.5,68023.92,37439.701484695,0,69,20,0,6,0,5,0
"448",249000,1279000,1e+06,1515.68,4729.25,2440.53097544611,0,95,4,1,0,0,0,0
"449",259000,1279000,1e+06,1782.02,4458.18,1966.25118237641,0,91,9,0,0,0,0,0
"450",269000,1279000,1e+06,12428.3,52855.95,23227.6426447816,0,78,14,1,3,0,4,0
"451",279000,1279000,1e+06,2786.29,9059.56,3854.36271085497,0,88,9,3,0,0,0,0
"452",289000,1279000,1e+06,3620.63,9054.24,3687.70119082183,0,76,22,2,0,0,0,0
"453",299000,1279000,1e+06,2213,5534.46,3145.16617177241,0,86,12,2,0,0,0,0
"454",309000,1279000,999107.79,6381.12,20528.93,15186.3353746235,0,63,33,2,1,0,1,0
"455",319000,1279000,1e+06,8610.47,24337.87,17938.7627922893,0,42,46,12,0,0,0,0
"456",329000,1279000,1e+06,4103.64,11742.65,8673.86020885035,0,73,22,5,0,0,0,0
"457",339000,1279000,1e+06,2002.91,6126.47,4561.63615416735,0,92,6,1,0,1,0,0
"458",349000,1279000,1e+06,2661.99,8486.99,5959.65973275155,0,84,13,1,0,2,0,0
"459",99000,1269000,999545.37,6673.95,16691.65,8525.50502628367,0,48,49,3,0,0,0,0
"460",109000,1269000,998282.63,5923.05,14814.83,7543.26841796003,0,44,56,0,0,0,0,0
"461",119000,1269000,999592.83,3219.5,8051.09,3255.65766768064,0,83,17,0,0,0,0,0
"462",129000,1269000,1e+06,4608.9,11525.16,2743.58991174353,0,83,17,0,0,0,0,0
"463",139000,1269000,997936.21,49800.9,338654.13,80256.5227843686,0,60,9,0,15,0,0,16
"464",149000,1269000,999377.34,7884.4,26565.13,6349.8111377717,0,77,17,6,0,0,0,0
"465",159000,1269000,1e+06,2393.46,7036.75,2804.8608094845,0,92,7,1,0,0,0,0
"466",169000,1269000,1e+06,8956.64,29429.34,11728.876906015,0,73,20,5,1,0,1,0
"467",179000,1269000,998665.23,2140.36,7286.4,2924.37450235896,0,90,8,2,0,0,0,0
"468",189000,1269000,999980.86,1194.44,2988.02,1398.53280186467,0,95,5,0,0,0,0,0
"469",199000,1269000,1e+06,7740.04,25104.95,11750.2881332971,0,70,20,3,7,0,0,0
"470",209000,1269000,1e+06,3268.54,10145.55,4748.59086637758,0,87,10,3,0,0,0,0
"471",219000,1269000,1e+06,1734.72,4338.61,2040.70572282933,0,92,6,2,0,0,0,0
"472",229000,1269000,1e+06,760.03,1902.04,1048.8988602832,0,94,6,0,0,0,0,0
"473",239000,1269000,1e+06,4605.91,15402.78,8483.45565573872,0,80,12,7,1,0,0,0
"474",249000,1269000,1e+06,623.24,1560.08,713.386008340866,0,98,2,0,0,0,0,0
"475",259000,1269000,1e+06,471.33,1180.36,520.590071672574,0,99,1,0,0,0,0,0
"476",269000,1269000,1e+06,3684.53,12338.34,5414.23642686662,0,85,13,2,0,0,0,0
"477",279000,1269000,1e+06,2616.86,6545.43,2713.65668232366,0,87,11,2,0,0,0,0
"478",289000,1269000,1e+06,4786.36,15017.18,6361.98151005153,0,80,17,3,0,0,0,0
"479",299000,1269000,1e+06,878.94,2199.1,1001.25331977941,0,94,6,0,0,0,0,0
"480",309000,1269000,999030.38,5837.2,14622.28,10891.7513763607,0,71,20,9,0,0,0,0
"481",319000,1269000,999419.92,8107.39,24818.08,18279.3488113135,0,64,19,17,0,0,0,0
"482",329000,1269000,1e+06,4265.02,11649.72,8603.78991947696,0,75,17,7,1,0,0,0
"483",339000,1269000,1e+06,8643.06,32733.79,24315.8944849819,0,76,11,4,6,0,3,0
"484",349000,1269000,1e+06,1878.48,4697.87,3487.86351301521,0,86,13,1,0,0,0,0
"485",109000,1259000,999835.96,18184.9,60349.92,30297.0919903247,0,13,74,2,6,0,5,0
"486",119000,1259000,1e+06,4075.14,10190.88,4623.21994464798,0,69,30,1,0,0,0,0
"487",129000,1259000,1e+06,3070.04,7677.66,2388.47234590444,0,84,16,0,0,0,0,0
"488",139000,1259000,998160.24,10583.75,31665.63,7533.0100921467,0,73,24,0,3,0,0,0
"489",149000,1259000,1e+06,5341.47,20269.07,4825.0970836617,0,88,8,4,0,0,0,0
"490",159000,1259000,999960.23,3438.24,10560.26,4142.15372473654,0,87,11,2,0,0,0,0
"491",169000,1259000,1e+06,4424.98,20763.68,8277.96992470697,0,84,13,0,1,0,2,0
"492",179000,1259000,998888.17,812.84,2033.77,818.859887996688,0,96,4,0,0,0,0,0
"493",189000,1259000,1e+06,871.34,2179.84,1020.26684296317,0,94,6,0,0,0,0,0
"494",199000,1259000,1e+06,16828,78938.64,36946.9672718626,0,70,19,1,5,0,5,0
"495",209000,1259000,1e+06,7707.84,25899.42,12122.1371395551,0,73,20,7,0,0,0,0
"496",219000,1259000,1e+06,482.91,1208.38,565.578233722597,0,99,1,0,0,0,0,0
"497",229000,1259000,1e+06,1062.27,2656.95,1464.24640148319,0,95,3,2,0,0,0,0
"498",239000,1259000,1e+06,10220.53,35308.72,19471.3444944844,0,63,24,4,6,0,3,0
"499",249000,1259000,1e+06,409.63,1025.43,466.979928028769,0,98,2,0,0,0,0,0
"500",259000,1259000,1e+06,6547.38,21024.93,9272.90816196241,0,78,18,2,2,0,0,0
"501",269000,1259000,1e+06,15654.6,70011.83,30878.2605676996,0,69,19,3,4,0,5,0
"502",279000,1259000,1e+06,3290.1,8228.83,3626.98713092879,0,85,12,3,0,0,0,0
"503",289000,1259000,1e+06,9894.45,32082.74,13971.2099617198,0,72,22,1,2,0,3,0
"504",299000,1259000,1e+06,1261.38,3155.59,1286.52034289576,0,92,8,0,0,0,0,0
"505",309000,1259000,998958.97,10993.28,38693.32,28821.635188099,0,60,21,13,4,0,2,0
"506",319000,1259000,1e+06,7954.49,20114.93,14983.0817138217,0,56,26,18,0,0,0,0
"507",329000,1259000,1e+06,5951.04,14880.12,11020.7336692661,0,71,17,12,0,0,0,0
"508",339000,1259000,1e+06,3407.89,8522.12,6071.83577787969,0,76,17,7,0,0,0,0
"509",349000,1259000,1e+06,2023.81,5061.43,3667.39429851994,0,77,22,1,0,0,0,0
"510",129000,1249000,997505.65,1807.13,4519.61,1765.36408289149,0,94,6,0,0,0,0,0
"511",139000,1249000,997525.72,9841.94,26896.18,6463.89747691714,0,75,20,5,0,0,0,0
"512",149000,1249000,999959.32,4534.69,11339.13,2718.21041771676,0,85,15,0,0,0,0,0
"513",159000,1249000,998950.17,3880.73,10483.88,4018.96865979023,0,80,18,2,0,0,0,0
"514",169000,1249000,999433.32,1287.84,3221.27,1284.24133880064,0,97,3,0,0,0,0,0
"515",179000,1249000,998957.07,1410.59,3528.43,1532.23330284841,0,92,8,0,0,0,0,0
"516",189000,1249000,1e+06,2335.67,5840.61,2733.67802630551,0,87,13,0,0,0,0,0
"517",199000,1249000,1e+06,1539.66,3850.53,1802.22772962972,0,92,8,0,0,0,0,0
"518",209000,1249000,1e+06,3780.33,11562.89,5413.74798135832,0,82,14,4,0,0,0,0
"519",219000,1249000,1e+06,939.43,2349.57,1105.31044410542,0,96,4,0,0,0,0,0
"520",229000,1249000,1e+06,1557.09,6776.04,3736.65872338787,0,96,3,1,0,0,0,0
"521",239000,1249000,1e+06,6162.11,19519.38,10764.1560502872,0,74,18,2,0,6,0,0
"522",249000,1249000,1e+06,3010.32,11602.24,6174.80022985209,0,92,4,4,0,0,0,0
"523",259000,1249000,1e+06,4755.58,12947.21,5710.28244614509,0,73,24,3,0,0,0,0
"524",269000,1249000,1e+06,1243.26,3231.67,1425.30694796797,0,93,7,0,0,0,0,0
"525",279000,1249000,1e+06,2611.31,6531.62,2714.70342150238,0,82,18,0,0,0,0,0
"526",289000,1249000,1e+06,1980.3,4952.47,2031.30059767048,0,90,9,1,0,0,0,0
"527",299000,1249000,1e+06,6174.92,15441.15,6329.09666246269,0,73,25,2,0,0,0,0
"528",309000,1249000,999157.32,7849.64,20569.34,13139.7745515294,0,54,31,15,0,0,0,0
"529",319000,1249000,1e+06,11744.71,33650.22,17305.2773419246,0,51,38,11,0,0,0,0
"530",329000,1249000,1e+06,4729.07,11825.29,5938.87690368667,0,77,19,4,0,0,0,0
"531",339000,1249000,1e+06,3412.66,8533.59,3494.1535168495,0,81,17,2,0,0,0,0
"532",349000,1249000,999719.97,1087.27,2719.05,1140.82408661488,0,93,7,0,0,0,0,0
"533",359000,1249000,999393.6,1067.22,2669.04,1873.12897961773,0,90,10,0,0,0,0,0
"534",139000,1239000,998464.07,4800.59,12037.35,4891.34679043479,0,72,28,0,0,0,0,0
"535",149000,1239000,998395.68,10540.18,36941.61,15699.6266266918,0,65,21,7,0,7,0,0
"536",159000,1239000,1e+06,3711.79,9638.61,3842.67737480998,0,70,30,0,0,0,0,0
"537",169000,1239000,1e+06,7121.32,20228.61,8353.27371873055,0,63,31,6,0,0,0,0
"538",179000,1239000,999858.59,2198.56,6445.08,2480.0949678272,0,92,5,3,0,0,0,0
"539",189000,1239000,1e+06,1706.01,4266.91,1578.71892742626,0,89,11,0,0,0,0,0
"540",199000,1239000,1e+06,974.95,3333.23,1154.44868039154,0,95,4,1,0,0,0,0
"541",209000,1239000,1e+06,1124.08,2888.43,1138.82242518663,0,96,3,1,0,0,0,0
"542",219000,1239000,1e+06,29.2,73.23,40.3834109902382,0,100,0,0,0,0,0,0
"543",229000,1239000,999634.67,96.29,242.92,133.960647717118,0,100,0,0,0,0,0,0
"544",239000,1239000,998810.5,106.38,266.67,146.969820808619,0,100,0,0,0,0,0,0
"545",249000,1239000,1e+06,1721.22,5606.94,3005.55357566103,0,95,3,2,0,0,0,0
"546",259000,1239000,1e+06,6739.82,26870.28,11851.7631858988,0,85,9,2,1,0,3,0
"547",269000,1239000,1e+06,1056.18,2642.47,1165.44414184056,0,93,7,0,0,0,0,0
"548",279000,1239000,1e+06,3011.32,10236.17,4459.91901307739,0,87,9,4,0,0,0,0
"549",289000,1239000,1e+06,4263.84,12004.25,4920.01180960424,0,79,19,2,0,0,0,0
"550",299000,1239000,1e+06,3813.1,9535.49,3908.016994223,0,81,18,1,0,0,0,0
"551",309000,1239000,1e+06,5845.54,16156.04,6619.27505630628,0,67,31,2,0,0,0,0
"552",319000,1239000,1e+06,4646.68,11620.27,4762.44144197088,0,76,23,1,0,0,0,0
"553",329000,1239000,1e+06,4495.97,12634.49,5178.10849555768,0,75,22,3,0,0,0,0
"554",339000,1239000,999399.49,7198.69,22739.73,9319.63136849646,0,72,22,6,0,0,0,0
"555",349000,1239000,998474.37,2211.81,5531.23,2266.91454285476,0,88,12,0,0,0,0,0
"556",139000,1229000,999415.79,9517.36,23799.06,11383.3843404306,0,34,63,3,0,0,0,0
"557",149000,1229000,1e+06,9439.44,29272.27,13027.0498542692,0,46,49,3,0,2,0,0
"558",159000,1229000,1e+06,5962.62,17083.53,7447.48934486695,0,64,31,5,0,0,0,0
"559",169000,1229000,1e+06,3556.02,8893.04,4078.89725712035,0,72,28,0,0,0,0,0
"560",179000,1229000,1e+06,2336.65,5843.85,2001.00572781078,0,88,12,0,0,0,0,0
"561",189000,1229000,1e+06,2968.71,8664.19,2966.72465471924,0,89,10,1,0,0,0,0
"562",199000,1229000,1e+06,1540.79,5006.7,1714.35532582737,0,95,4,1,0,0,0,0
"563",209000,1229000,1e+06,60.51,151.6,60.7265255581588,0,100,0,0,0,0,0,0
"564",219000,1229000,1e+06,0.49,1.23,0.6464604139328,0,100,0,0,0,0,0,0
"565",229000,1229000,1e+06,409.34,1024.14,549.114390794188,0,97,3,0,0,0,0,0
"566",239000,1229000,998798.55,427.71,1070.19,569.590176083147,0,98,2,0,0,0,0,0
"567",249000,1229000,1e+06,1421.53,4400.01,2311.22281095106,0,93,6,1,0,0,0,0
"568",259000,1229000,1e+06,1934.3,5638.47,2864.18841965124,0,89,9,2,0,0,0,0
"569",269000,1229000,1e+06,9743.4,47297.48,20885.4806655012,0,82,11,1,2,0,4,0
"570",279000,1229000,1e+06,3842.31,10932,4640.26561146137,0,80,19,1,0,0,0,0
"571",289000,1229000,1e+06,3465.43,9611.23,3939.77807692624,0,77,22,1,0,0,0,0
"572",299000,1229000,1e+06,3616.82,11461.9,4660.6210232703,0,82,17,1,0,0,0,0
"573",309000,1229000,1e+06,4261.41,12017.79,4925.36069940962,0,83,14,3,0,0,0,0
"574",319000,1229000,999990.62,29397.01,158405.33,64449.5652593011,0,64,18,0,7,0,0,11
"575",329000,1229000,999762.15,5017.55,12634.11,5177.952769503,0,70,28,2,0,0,0,0
"576",339000,1229000,999218.09,6014.15,16081.25,6590.72563260235,0,70,24,6,0,0,0,0
